Text,Tag
ok,O
II,O
OM,O
I,O
ic,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
No,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
Sr,O
No.164,O
Phursungi,O
Village,O
road,O
Phursungi,O
Tal,O
-,O
Haveli,O
Pune,O
-,O
412308,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
2.71232E+11,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
site:-,O
MADHUWANTI,O
Invoice,B-INV_L
No,I-INV_L
:,O
PH-2973,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
S.NO,O
.,O
157,O
/,O
A,O
/,O
B,O
/,O
C/2,O
Next,O
to,O
Mrutunjaya,O
Mandir,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
06-Oct-20,B-INV_DT
Pune,O
-,O
411016,O
Near,O
Karve,O
Statue,O
Karve,O
Road,O
Kothrud,O
.,O
Pune,O
Order,O
No,O
:,O
SAA,O
/,O
MI/2020/14218,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
contact:-,O
Sing:-8208924990,O
/,O
9860429954,O
Order,O
Date,O
:,O
25-Sep-20,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
MADHUWANTI,O
Kothrud,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
Polycab,O
1.5sqmm,O
x,O
2core,O
Copper,O
Armoured,O
Cable,O
85446090,O
18,O
"3,787",O
Mtrs,O
86.1,O
47,O
%,O
"1,72,812.17",O
#NAME?,O
FRLS,O
-,O
Red,O
(,O
2014AFG-37256,O
-,O
NGDPH,O
-,O
2061,O
-,O
0,O
"-2,061",O
Mtrs,O
),O
(,O
2014AFG-70216,O
-,O
PH,O
-,O
1726,O
-,O
0,O
-,O
"1,726",O
Mtrs,O
),O
2,O
Polycab,O
1.5sqmm,O
x,O
2core,O
Copper,O
Flexible,O
Cable,O
85446090,O
18,O
300,O
Mtrs,O
48.35,O
51,O
%,O
"7,107.45",O
(,O
-,O
PH,O
-,O
5800,O
-,O
0,O
-,O
300,O
Mtrs,O
),O
Success,O
Gaulane,O
P.O.,O
No-14218,O
GRN-22244/2,O
In,O
(,O
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
Two,O
Lakh,O
Thirteen,O
Thousand,O
Seven,O
Hundred,O
Twenty,O
One,O
Only,O
.,O
Net,O
Amount,O
Bank,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
LTD,O
Terms,O
&,O
Conditions,O
:,O
Transport,O
Charges,O
GST,O
A,O
/,O
C,O
No,O
:,O
5.09044E+11,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
IFSC,O
:,O
KKBK0001769,O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Output,O
CGST,O
Dranch,O
:,O
FC,O
Road,O
Pune,O
3)Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/,O
C.O.D.,O
Output,O
SGST,O
4)Interest,O
will,O
be,O
charged,O
@,O
24,O
%,O
PA,O
on,O
remaining,O
unpaid,O
invoice,O
after,O
due,O
ROUND,O
OFF,O
[,O
SALES,O
],O
date,O
.,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
Declaration,O
:,O
We,O
declare,O
that,O
this,O
invoice,O
shows,O
the,O
actual,O
price,O
of,O
the,O
goods,O
described,O
and,O
that,O
all,O
particulars,O
are,O
TRUE,O
and,O
correct,O
.,O
HSN,O
/,O
SAC,O
Basic,O
Add,O
/,O
Less,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Value,O
Appr,O
.,O
Value,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
85446090,O
"1,79,919.62",O
"1,200",O
,O
9,O
%,O
"16,300.77",300.77
9,O
%,O
"16,390.77",O
Total,O
"1,79,919.62",O
"1,200",O
"1,81,119.62",O
"16,300.77",O
"16,300.77",O
"1,79,919.62",O
"1,200",O
"16,300.77",O
"16,300.77",O
(,O
-)0.16,O
"2,13,721",B-GT_AMT
Total,O
Tax,O
Amount,O
"32,601.54",O
"32,601.54",O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
INR,O
Thirty,O
Two,O
Thousand,O
Six,O
Hundred,O
One,O
and,O
Fifty,O
Four,O
paise,O
Only,O
Received,O
above,O
material,O
in,O
good,O
condition,O
&,O
order,O
Checked,O
By,O
For,O
INDIA,O
ри,O
tomaraan,O
Momo,O
nato,O
Authori,O
.,O
sd,O
Sioma,O
