Text,Tag
Not,O
in,O
Mo,O
No-8149458010ROPERTIES,O
||,O
OM,O
II,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithoba,O
Mandir,O
Budhwar,O
Peth,O
Pune.411002,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
C,O
С,O
(,O
PENSE,O
offi,O
4112ll,O
Date,O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
e,O
-,O
Way,O
Bill,O
No,O
:,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
Site,O
-,O
Head,O
Office,O
Invoice,B-INV_L
No,I-INV_L
:,O
N-6163,B-INV_NO
-,I-INV_NO
19,I-INV_NO
-,I-INV_NO
20,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
By,O
Hand,O
Mr,O
-,O
Nitin,O
Pravoice,B-INV_DL
Date,I-INV_DL
:,O
04-Dec-19,B-INV_DT
Pune,O
-,O
411016,O
Order,O
No,O
:,O
By,O
Mail,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Order,O
Date,O
:,O
04-Dec-19,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
By,O
Hand,O
Mr,O
-,O
Nitin,O
Site,O
Name,O
:,O
Head,O
Office,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
Levana,O
RJ,O
11,O
Telephone,O
Socket,O
85362030,O
4,O
Nos,O
152,O
50,O
%,O
304,O
NS,O
-,O
86,O
-,O
0,O
-,O
4,O
Nos,O
),O
SLVO400101,O
Levana,O
Pro,O
4,O
Module,O
Plate,O
8538,O
18,O
1,O
Nos,O
140,O
50,O
%,O
70,O
(,O
-,O
NS,O
-,O
2,O
-,O
0,O
-,O
1,O
Nos,O
),O
SLVO900413,O
3,O
Polycab,O
4,O
Module,O
Surface,O
Box,O
85381090,O
18,O
1,O
Nos,O
80,O
50,O
%,O
40,O
(,O
-,O
NS,O
-,O
29-,O
0,O
-,O
1,O
Nos,O
),O
4,O
Polycab,O
4,O
Pair,O
0.4,O
mm,O
PVC,O
insulated,O
Telephone,O
85444992,O
18,O
2,O
Coil,O
"1,690.00",O
49,O
%,O
"1,723.80",O
Wire,O
(,O
90mtr,O
),O
(,O
-,O
NS,O
-,O
9,O
-,O
0,O
-,O
2,O
Coil,O
),O
18,O
Por14221,O
GRN-22269/1,O
C.,O
Req-35033,O
On,O
go,O
"2,137.80",O
192.4,O
192.4,O
0.4,O
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
Two,O
Thousand,O
Five,O
Hundred,O
Twenty,O
Three,O
Only,O
.,O
Net,O
Amount,O
Bank,O
:,O
Terms,O
&,O
Conditions,O
:,O
Output,O
CGST,O
A,O
/,O
C,O
No,O
:,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
IFSC,O
:,O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Output,O
SGST,O
Branch,O
:,O
3)Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/,O
C.O.D.,O
ROUND,O
OFF,O
[,O
SALES,O
],O
4)Interest,O
will,O
be,O
charged,O
