Text,Tag
||,O
OM,O
11,O
To,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
Sr,O
No.164,O
Phursungi,O
Village,O
road,O
Phursungi,O
Tal,O
-,O
Haveli,O
Pune,O
-,O
412308,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
:,O
45,O
Days,O
Poc,O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
2.11202E+11,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
site:-,O
KASI,O
KAPADI,O
Invoice,B-INV_L
No,I-INV_L
:,O
PH-0656,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
KASHI,O
KAPADI,O
PURAM,O
NEAR,O
EKLAVAYA,O
COLLEGE,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
25-Jun-20,B-INV_DT
Pune,O
-,O
411016,O
Kothrud,O
Pune,O
Order,O
No,O
:,O
SAA,O
/,O
K,O
Kapadi/2020/14087,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Contact,O
Person,O
-,O
Naresh-8805010620,O
Order,O
Date,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
:,O
14-Aug-19,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
KASI,O
KAPADI,O
Kothrud,O
Pune,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
1,O
.,O
Polycab,O
240sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
150,O
Mtrs,O
658.35,O
"98,752.50",O
Cable,O
(,O
2012DFG-6632,O
-,O
PH,O
-,O
502,O
-,O
0,O
-,O
150,O
Mtrs,O
),O
2,O
Polycab,O
150sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
127,O
Mtrs,O
419.1,O
"53,225.70",O
Cable,O
(,O
19,O
-,O
12DFG-210103,O
-,O
PH,O
-,O
127,O
-,O
0,O
-,O
127,O
Mtrs,O
),O
3,O
Polycab,O
185sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
140,O
