Text,Tag
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
#NAME?,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
TAX,O
INVOICE,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-214/18,B-INV_NO
-,I-INV_NO
19,I-INV_NO
Date,B-INV_DL
:,O
18-07-2018,B-INV_DT
Buyer,O
Party,O
M,O
/,O
s,O
.,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
SIDDHARTH,O
EDEN,O
COURT,O
MODEL,O
COIONY,O
PUNE,O
-,O
MO,O
-,O
NO-8308846229,O
11859-BANER,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Po,O
/,O
Ref,O
No,O
.,O
:,O
2601,O
/,O
SAMPEL,O
Ch,O
.,O
No,O
.,O
:,O
2668/106,O
Ch,O
Date,O
.,O
:,O
07-05-2018,O
Vehicle,O
No,O
.,O
:,O
MH-14-EM-2398,O
Despatch,O
Thr,O
.,O
:,O
pod,O
.,O
NO,O
:,O
PO.NO,O
Site,O
Name,O
:,O
SAARTHI,O
Del,O
.,O
Add,O
:,O
BANER,O
PIONO-11750,O
No,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
140MM,O
BSVL,O
-,O
DOOR,O
4418,O
1,O
1,O
NOS,O
12500,O
18,O
12500,O
RECEIVED,O
SIGN,O
:,O
SITE,O
NAME,O
:,O
Skyboy,O
DATE:-1917lig,O
Ouma,O
P.O.:GRN,O
:,O
C.N.,O
-,O
Sub,O
Total,O
12500,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Bank,O
Name,O
:,O
INDIAN,O
BANK,O
Bank,O
A,O
/,O
c,O
.,O
No,O
.,O
:,O
894914709,O
NASS,O
/,O
IFSC,O
Code,O
:,O
IDIBOOONO12,O
otal,O
GST,O
:,O
Two,O
Thousand,O
Two,O
Hundred,O
Fifty,O
Only,O
Taxable,O
Amount,O
12500,O
1125,O
1125,O
CGST,O
SGST,O
Bill,O
Amount,O
:,O
Fourteen,O
Thousand,O
Seven,O
Hundred,O
Fifty,O
Only,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
HSN,O
Summary,O
:,O
"14,750.00",B-GT_AMT
HSN,O
Code,O
Per,O
%,O
Taxable,O
Value,O
CGST,O
Amount,O
1125,O
SGST,O
Amount,O
1125,O
4418,O
18,O
%,O
12500,O
Terms,O
&,O
Condition,O
:,O
For,O
AVIVA,O
DOORS,O
DOORS,O
1,O
.,O
Goods,O
once,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
date,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.,O
&,O
.O.E,O
"""",O
:,O
Declaration,O
:,O
"-""I",O
/,O
We,O
here,O
by,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
us,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
.,O
TF,O
v,O
navale,O
on,O
the,O
sales,O
hoe,O
heen,O
naid,O
rahalla,O
naid,O
!,O
!,O
Authorised,O
signator,O
),O
