Text,Tag
:,O
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
-,O
E-83,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
TAX,O
INVOICE,O
Original,O
Buyer,O
Party,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
•,O
TI-177/18,B-INV_NO
-,I-INV_NO
19,I-INV_NO
M,O
/,O
s,O
.,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Date,B-INV_DL
:,O
03-07-2018,B-INV_DT
SIDDHARTH,O
EDEN,O
COURT,O
MODEL,O
COIONY,O
Po,O
/,O
Ref,O
No,O
.,O
:,O
2608,O
PUNE,O
-,O
MO,O
-,O
NO-8308846229,O
11859-BANER,O
PUNE,O
Ch,O
.,O
No,O
.,O
:,O
200,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
Ch,O
Date,O
.,O
:,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
30-05-2018,O
:,O
27AAZFS3607CIZY,B-BUY_G
Vehicle,O
No,O
.,O
:,O
Despatch,O
Thr,O
.,O
:,O
Site,O
Name,O
:,O
SAARTHI,O
/,O
SKB,O
Del,O
.,O
Add,O
:,O
BANER,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
1,O
32MM,O
BSL,O
-,O
DOOR,O
4418,O
10,O
10,O
NOS,O
4300,O
18,O
43000,O
Skybay,O
RECEIVED,O
SIGN,O
:,O
-,O
Forum,O
DATE:-91718,O
P.O.,O
-,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Sub,O
Total,O
43000,O
nank,O
Name,O
:,O
INDIAN,O
BANK,O
ank,O
A,O
/,O
c,O
.,O
No,O
.,O
:,O
894914709,O
RTGS,O
/,O
IFSC,O
Code,O
:,O
IDIBOOONO12,O
Total,O
GST,O
:,O
Seven,O
Thousand,O
Seven,O
Hundred,O
Forty,O
Only,O
Taxable,O
Amount,O
43000,O
CGST,O
SGST,O
3870,O
3870,O
Bill,O
Amount,O
:,O
Fifty,O
Thousand,O
Seven,O
Hundred,O
Forty,O
Only,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"50,740.00",B-GT_AMT
HSN,O
Summary,O
:,O
HSN,O
Code,O
Per,O
%,O
Taxable,O
Value,O
CGST,O
Amount,O
3870,O
SGST,O
Amount,O
3870,O
4418,O
18,O
%,O
43000,O
Terms,O
&,O
Condition,O
:,O
For,O
TADOORS,O
R8,O
1,O
.,O
Goods,O
once,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
date,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.,O
&,O
.O.E,O
"""",O
"Declaration:-""I",O
/,O
We,O
here,O
by,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
us,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
.,O
PUNE-37,O
Athariancianat,O
