Text,Tag
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
-,O
E-83,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-529/18,B-INV_NO
-,I-INV_NO
19,I-INV_NO
Date,B-INV_DL
:,O
11-01-2019,B-INV_DT
TAX,O
INVOICE,O
Buyer,O
Party,O
M,O
/,O
s,O
.,O
:,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
.,I-BUY_N
OFFICE,O
NO-601,O
&,O
602,O
MCCLA,O
TRAD,O
TOWER,O
ICC,O
COMPLEX,O
BAPAT,O
ROAD,O
-,O
PUNE,O
MO-7745895778,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
Po,O
/,O
Ref,O
No,O
.,O
:,O
2957/2959,O
Ch,O
.,O
No,O
.,O
:,O
663/664/655,O
Ch,O
Date,O
.,O
:,O
05-12-2018,O
Vehicle,O
No,O
.,O
:,O
MH14EM2398,O
Site,O
Name,O
:,O
SERENITY,O
Del,O
.,O
Add,O
:,O
KOTHRUD,O
Despatch,O
Thr,O
.,O
:,O
DATTA,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
1,O
(,O
32)MM,O
MOULDED,O
DOOR,O
-,O
BATH,O
4418,O
4,O
4,O
NOS,O
1931.95,O
18,O
7727.8,O
2,O
32MM,O
MOULDED,O
DOOR,O
4418,O
3,O
3,O
Sq,O
.,O
Ft,O
.,O
3757,O
18,O
11271,O
3,O
32MM,O
MOULDED,O
DOOR,O
(,O
MATT,O
PAINTED,O
),O
4418,O
4,O
4,O
NOS,O
1931.95,O
18,O
7727.8,O
4,O
35MM,O
BSL,O
DOOR,O
-,O
MD,O
4418,O
1,O
1,O
NOS,O
4825,O
18,O
4825,O
5,O
42MM,O
FLUSH,O
FRAME,O
4412,O
3,O
3,O
NOS,O
3157,O
18,O
9471,O
6,O
43-MM,O
LAMINATED,O
FRAME,O
4412,O
1,O
1,O
NOS,O
4225,O
18,O
4225,O
7,O
4412,O
3,O
3,O
3,O
NOS,O
601,O
18,O
1803,O
FLUSH,O
COVER,O
MOULDING-,O
FRONT,O
&,O
BACK,O
8,O
LAMINATED,O
COVER,O
MOULDING,O
SET,O
(,O
A,O
),O
4412,O
NOS,O
600,O
13,O
600,O
Sepentingan,O
CEIVED,O
SIÓN,O
:,O
DATE:-0612119,O
2.0.2488,O
Breme,O
mail-1411119,O
GSTIN,B-GSTL
No,I-GSTL
