Text,Tag
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
-,O
E-83,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
TAX,O
INVOICE,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-49/18,B-INV_NO
-,I-INV_NO
19,I-INV_NO
Date,B-INV_DL
:,O
04-05-2018,B-INV_DT
Buyer,O
Party,O
M,O
/,O
s,O
.,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
SIDDHARTH,O
EDEN,O
COURT,O
MODEL,O
COIONY,O
PUNE,O
-,O
MO,O
-,O
NO-8308846229,O
11859,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAZFS3607CIZY,B-BUY_G
Po,O
/,O
Ref,O
No,O
.,O
:,O
2573,O
Ch,O
.,O
No,O
.,O
:,O
63/64,O
Ch,O
Date,O
.,O
:,O
21-04-2018,O
Vehicle,O
No,O
.,O
:,O
Despatch,O
Thr,O
.,O
:,O
DATTA,O
Site,O
Name,O
:,O
SKYBAY,O
Del,O
.,O
Add,O
:,O
S.NO.-60/1.MOUZE,O
MHALUNGE,O
TALUKA,O
MULSHI,O
PUNE,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
1,O
35MM,O
BSL,O
DOOR,O
4418,O
2,O
2,O
NOS,O
4300,O
18,O
8600,O
2,O
35MM,O
BSL-,O
DOOR,O
-,O
BED,O
4418,O
2,O
2,O
Sq,O
.,O
Ft,O
.,O
8700,O
18,O
17400,O
Skybay,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
Ch,O
DATE:-,O
8,O
15118,O
trim,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Sub,O
Total,O
26000,O
Bank,O
Name,O
:,O
INDIAN,O
BANK,O
Bank,O
A,O
/,O
c,O
.,O
No,O
.,O
:,O
894914709,O
RTGS,O
/,O
IFSC,O
Code,O
!,O
IDIBOOONO12,O
Total,O
GST,O
:,O
Four,O
Thousand,O
Six,O
Hundred,O
Eighty,O
Only,O
Taxable,O
Amount,O
26000,O
go,O
Bill,O
Amount,O
:,O
Thirty,O
Thousand,O
Six,O
Hundred,O
Eighty,O
Only,O
CGST,O
SGST,O
2340,O
2340,O
HSN,O
Summary,O
:,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"30,680.00",B-GT_AMT
HSN,O
Cod,O
Per,O
%,O
Note,O
:,O
-,O
44187,O
Taxable,O
Value,O
26000,O
CGST,O
Amount,O
2340,O
18,O
%,O
SGST,O
Amount,O
2340,O
Keca,O
:,O
"""",O
S,O
LLING,O
INWARD,O
DOHAKTH,O
PROPERTIES,O
Terms,O
condition,O
:,O
SITE:-,O
SKYBAY,O
1,O
.,O
Goods,O
doce,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
DATE,O
SIGN,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.,O
&,O
.O.E,O
"""",O
For,O
;,O
AVIVA,O
DOORS,O
Esime,O
Declaratione,O
"""",O
IyWe,O
here,O
by,O
certify,O
that,O
my,O
our,O
registration,O
certificate,O
under,O
the,O
Gospel,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
l,O
's,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tay,O
bo,O
