Text,Tag
Authorised,O
Signatory,O
),O
ГЕНЕТИ,O
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
#NAME?,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
TAX,O
INVOICE,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-558/19,B-INV_NO
-,I-INV_NO
20,I-INV_NO
Date,B-INV_DL
:,O
25-12-2019,B-INV_DT
Buyer,O
Party,O
M,O
/,O
s,O
.,O
:,O
Saarrthi,B-BUY_N
Blue,I-BUY_N
Ventures,I-BUY_N
LLP,I-BUY_N
Sarve,O
No-132,O
/,O
A-2,O
-,O
1,O
Kakade,O
Biz,O
Icon,O
3,O
Rd,O
Floor,O
Near,O
E,O
-,O
Squar,O
Theater,O
Shivajinagr,O
Pune-411005,O
.,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27ACIFS0388K1ZM,B-BUY_G
Po,O
/,O
Ref,O
No,O
.,O
:,O
3712-MD,O
-,O
FRAME,O
Ch,O
.,O
No,O
.,O
:,O
2391/2420,O
Ch,O
Date,O
.,O
:,O
29-11-2019,O
Vehicle,O
No,O
.,O
:,O
MH14HG2249,O
Site,O
Name,O
:,O
Del,O
.,O
Add,O
:,O
SPECTRA,O
PO,O
-,O
NO,O
-,O
SAA,O
/,O
K/137/2019/267,O
KOTHROD,O
Despatch,O
Thr,O
.,O
:,O
DATTA,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
1,O
FLUSH,O
FRAME,O
4412,O
29,O
29,O
NOS,O
4500,O
18,O
130500,O
SITË,O
NANO,O
Spectra,O
RECEIVED,O
SIGN,O
:,O
Emme,O
DATE,O
:,O
27112119,O
P.0.GRN,O
:,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Sub,O
Total,O
130500,O
LIGS,O
/,O
IFSC,O
Code,O
Bank,O
Name,O
Bank,O
A,O
/,O
c,O
.,O
No,O
.,O
IGS,O
/,O
IFSC,O
Code,O
:,O
INDIAN,O
BANK,O
:,O
894914709,O
:,O
IDIBOOONO12,O
Total,O
GST,O
:,O
Twenty,O
Three,O
Thousand,O
Four,O
Hundred,O
Ninety,O
Only,O
Taxable,O
Amount,O
130500,O
11745,O
11745,O
CGST,O
SGST,O
Bill,O
Amount,O
:,O
One,O
Lakh,O
Fifty,O
Three,O
Thousand,O
Nine,O
Hundred,O
Ninety,O
Only,O
HSN,O
Summary,O
:,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"1,53,990.00",B-GT_AMT
Note,O
:,O
-,O
HSN,O
Code,O
Per,O
%,O
Taxable,O
Value,O
CGST,O
Amount,O
11745,O
4412,O
18,O
%,O
130500,O
SGST,O
Amount,O
11745,O
For,O
AVIVA,O
DOORS,O
Find,O
Terms,O
&,O
Condition,O
:,O
1,O
.,O
Goods,O
once,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
date,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.&.O.E,O
"""",O
"Declaration:-""I",O
/,O
We,O
here,O
by,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
us,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
.,O
If,O
any,O
payable,O
on,O
the,O
sales,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
"""",O
SVOOR,O
TIME,O
