Text,Tag
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
ou,O
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
-,O
E-83,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
TAX,O
INVOICE,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-534/19,B-INV_NO
-,I-INV_NO
20,I-INV_NO
Buyer,O
Party,O
M,O
/,O
s,O
.,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
.,I-BUY_N
EDEN,O
COURT,O
MODEL,O
COLONY,O
PUNE,O
Date,B-INV_DL
:,O
06-12-2019,B-INV_DT
Po,O
/,O
Ref,O
No,O
.,O
:,O
3711-BATH,O
Ch,O
.,O
No,O
.,O
:,O
2422,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAZFS3607CIZY,B-BUY_G
Ch,O
Date,O
.,O
:,O
04-12-2019,O
Vehicle,O
No,O
.,O
:,O
MH14HG2249,O
Site,O
Name,O
:,O
Del,O
.,O
Add,O
:,O
SUCCESS,O
SQUARE,O
PO,O
-,O
NO,O
-,O
SAA,O
/,O
MI/2019/13208,O
Despatch,O
Thr,O
.,O
:,O
DATTA,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
4418,O
5,O
5,O
NOS,O
4100,O
18,O
20500,O
1,O
32MM,O
BSL,O
DOOR,O
TOILET,O
-,O
GAS,O
-,O
TOILET,O
-,O
TR,O
232MM,O
BSL,O
DOOR,O
-,O
MD,O
4418,O
1,O
1,O
Sq,O
.,O
Ft,O
.,O
4100,O
18,O
4100,O
Square,O
SITE,O
NAME,O
:,O
RECEIVED,O
DATE,O
:,O
2112119,O
P.O.:GRN,O
:,O
CN,O
:,O
lab,O
Sub,O
Total,O
24600,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Jank,O
Name,O
:,O
INDIAN,O
BANK,O
Bank,O
A,O
/,O
c,O
.,O
No,O
.,O
:,O
894914709,O
RTGS,O
/,O
IFSC,O
Code,O
:,O
IDIBOO0N012,O
Total,O
GST,O
:,O
Four,O
Thousand,O
Four,O
Hundred,O
Twenty,O
Eight,O
Only,O
Taxable,O
Amount,O
CGST,O
SGST,O
24600,O
2214,O
2214,O
Bill,O
Amount,O
:,O
Twenty,O
Nine,O
Thousand,O
Twenty,O
Eight,O
Only,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"29,028.00",B-GT_AMT
HSN,O
Summary,O
:,O
HSN,O
Code,O
Per,O
%,O
Taxable,O
Value,O
CGST,O
Amount,O
2214,O
SGST,O
Amount,O
2214,O
4418,O
18,O
%,O
24600,O
Terms,O
&,O
Condition,O
:,O
For,O
AVIVA,O
DOORS,O
Nord,O
1,O
.,O
Goods,O
once,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
date,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.&.O.E.,O
"""",O
Declaration,O
:,O
"-""I",O
/,O
We,O
here,O
by,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
us,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
.,O
SHOO,O
If,O
any,O
payable,O
on,O
the,O
sales,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
!,O
!,O
Nauthorised,O
Signatory,O
),O
