Text,Tag
AVIVA,B-SUPP_N
DOORS,I-SUPP_N
az,O
Factory,O
Address:-,O
GAT,O
NO.255B,O
PLOT,O
NO.26/27,O
JYOTIBA,O
NAGAR,O
TALAWADE,O
PUNE-411062,O
Registered,O
office,O
:,O
#NAME?,O
Adinath,O
Society,O
Pune,O
-,O
Satara,O
Road,O
PUNE,O
-,O
411037,O
CONTACT,O
:,O
-,O
20,O
-,O
24269505,O
Mob:-,O
91,O
8446380632,O
-,O
Email,O
:,O
-,O
avivadoor@gmail.com,O
Original,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
TI-252/19,B-INV_NO
-,I-INV_NO
20,I-INV_NO
M,O
/,O
s,O
.,O
:,O
Date,B-INV_DL
:,O
25-06-2019,B-INV_DT
TAX,O
INVOICE,O
Buyer,O
Party,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
.,I-BUY_N
OFFICE,O
NO-601,O
&,O
602,O
MCCLA,O
TRAD,O
TOWER,O
ICC,O
COMPLEX,O
BAPAT,O
ROAD,O
-,O
PUNE,O
MO-7745895778,O
PUNE,O
Place,O
of,O
Supply,O
:,O
27-Maharashtra,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
Po,O
/,O
Ref,O
No,O
.,O
:,O
3378-BATH,O
Ch,O
.,O
No,O
.,O
:,O
1773,O
Ch,O
Date,O
.,O
:,O
15-06-2019,O
Vehicle,O
No,O
.,O
:,O
MH14HG2249,O
SERENITY,O
Site,O
Name,O
:,O
Del,O
.,O
Add,O
:,O
Despatch,O
Thr,O
.,O
:,O
DATTA,O
SERENITY,O
PO,O
-,O
NO,O
-,O
SAA,O
-,O
NN-2018,O
-,O
419,O
KOTHRUD,O
MO,O
-,O
NO-7745895778,O
SrNo,O
Product,O
Name,O
HSN,O
/,O
SAC,O
Nos,O
Total,O
Rate,O
GST%,O
Amount,O
1,O
32,O
mm,O
laminates,O
door,O
-,O
bath,O
4418,O
3,O
3,O
Sq,O
.,O
Ft,O
.,O
3813.56,O
18,O
11440.68,O
SITE,O
NAME,O
:,O
RECEIVED,O
(,O
916,O
erity,O
DAT,O
1,O
allo,O
GRN,O
:,O
178,O
984,O
Sub,O
Total,O
11440.68,O
GSTIN,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AARFA8194J1ZP,B-SUPP_G
Bank,O
Name,O
:,O
INDIAN,O
BANK,O
Bank,O
A,O
/,O
c,O
.,O
No,O
.,O
:,O
894914709,O
TGS,O
/,O
IFSC,O
Code,O
:,O
IDIBOOON012,O
Total,O
GST,O
:,O
Two,O
Thousand,O
Fifty,O
Nine,O
And,O
Thirty,O
Two,O
Paise,O
Only,O
Taxable,O
Amount,O
11440.68,O
Bill,O
Amount,O
:,O
Thirteen,O
Thousand,O
Five,O
Hundred,O
Only,O
CGST,O
SGST,O
1029.66,O
1029.66,O
HSN,O
Summary,O
:,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"13,500",B-GT_AMT
HSN,O
Code,O
Per,O
%,O
Taxable,O
Value,O
CGST,O
Amount,O
1029.66,O
SGST,O
Amount,O
1029.66,O
4418,O
18,O
%,O
11440.68,O
1,O
For,O
AVIVA,O
DOORS,O
INTO,O
Terms,O
&,O
Condition,O
:,O
1,O
.,O
Goods,O
once,O
sold,O
will,O
not,O
be,O
taken,O
back,O
.,O
2,O
.,O
Interest,O
@18,O
%,O
p.a,O
.,O
will,O
be,O
charged,O
if,O
payment,O
is,O
not,O
made,O
within,O
due,O
date,O
.,O
3,O
.,O
Our,O
risk,O
and,O
responsibility,O
ceases,O
as,O
soon,O
as,O
the,O
goods,O
leave,O
our,O
premises,O
.,O
4,O
.,O
"""",O
Subject,O
to,O
',O
PUNE,O
',O
Jurisdiction,O
only,O
.,O
E.&.O.E,O
"""",O
Declaration,O
:,O
"-""I",O
/,O
We,O
here,O
by,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sales,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me/,O
us,O
and,O
that,O
the,O
transaction,O
of,O
sales,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
while,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
.,O
If,O
any,O
payable,O
on,O
the,O
sales,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
"""",O
svog,O
(,O
ALONE,O
Signatory,O
),O
